ID Mascarado;Cargo;Idade;Tempo de Empresa;Gênero;Planta Base Origem;Salário Mensal
26747;Montador de Carros I;58;33;Feminino;Planta D - Rio Grande do Sul;3193
26748;Montador de Carros II;51;30;Feminino;Planta E - São Paulo;4812
26749;Operador de Máquinas II;52;33;Feminino;Planta C - São Paulo;3918
26750;Montador de Carros I;49;29;Feminino;Planta A - Bahia;3388
26751;Montador de Carros II;38;4;Feminino;Planta E - São Paulo;3862
26752;Operador de Máquinas I;60;32;Masculino;Planta E - São Paulo;2907
26753;Operador de Máquinas I;52;22;Feminino;Planta C - São Paulo;1952
26754;Montador de Carros II;29;6;Feminino;Planta B - Rio de Janeiro;3126
26755;Operador de Máquinas II;42;24;Feminino;Planta E - São Paulo;4915
26756;Montador de Carros I;60;25;Feminino;Planta C - São Paulo;2798
26757;Operador de Máquinas I;48;12;Masculino;Planta D - Rio Grande do Sul;2001
26758;Montador de Carros I;46;19;Masculino;Planta A - Bahia;2584
26759;Montador de Carros I;57;32;Feminino;Planta D - Rio Grande do Sul;2641
26760;Montador de Carros II;45;25;Masculino;Planta B - Rio de Janeiro;3477
26761;Montador de Carros II;21;0;Masculino;Planta C - São Paulo;3121
26762;Montador de Carros II;18;0;Feminino;Planta B - Rio de Janeiro;3443
26763;Operador de Máquinas II;23;3;Masculino;Planta E - São Paulo;4768
26764;Montador de Carros II;39;15;Feminino;Planta C - São Paulo;4099
26765;Montador de Carros I;36;8;Feminino;Planta E - São Paulo;1804
26766;Operador de Máquinas I;34;1;Feminino;Planta C - São Paulo;3370
26767;Operador de Máquinas I;24;2;Masculino;Planta D - Rio Grande do Sul;2365
26768;Montador de Carros II;28;0;Feminino;Planta E - São Paulo;3641
26769;Operador de Máquinas I;20;0;Feminino;Planta E - São Paulo;2629
26770;Montador de Carros II;45;22;Feminino;Planta C - São Paulo;4043
26771;Engenheiro de Produção Sênior;31;4;Masculino;Planta D - Rio Grande do Sul;12424
26772;Montador de Carros I;54;30;Masculino;Planta D - Rio Grande do Sul;1819
26773;Operador de Máquinas II;38;8;Masculino;Planta E - São Paulo;3583
26774;Montador de Carros II;29;0;Masculino;Planta C - São Paulo;3616
26775;Montador de Carros II;61;38;Feminino;Planta E - São Paulo;3383
26776;Montador de Carros II;29;4;Feminino;Planta A - Bahia;3254
26777;Técnico de Qualidade II;56;34;Masculino;Planta E - São Paulo;4018
26778;Operador de Máquinas II;45;22;Masculino;Planta B - Rio de Janeiro;4676
26779;Montador de Carros I;29;3;Feminino;Planta B - Rio de Janeiro;1891
26780;Operador de Máquinas II;29;7;Feminino;Planta E - São Paulo;4427
26781;Técnico de Qualidade II;35;12;Feminino;Planta E - São Paulo;3511
26782;Montador de Carros II;19;1;Feminino;Planta C - São Paulo;3368
26783;Montador de Carros I;41;19;Feminino;Planta D - Rio Grande do Sul;2786
26784;Operador de Máquinas I;46;24;Feminino;Planta D - Rio Grande do Sul;2405
26785;Montador de Carros I;23;4;Feminino;Planta C - São Paulo;2590
26786;Montador de Carros I;40;12;Feminino;Planta C - São Paulo;3460
26787;Operador de Máquinas I;63;31;Masculino;Planta C - São Paulo;2947
26788;Operador de Máquinas I;63;31;Feminino;Planta C - São Paulo;1857
26789;Operador de Máquinas I;64;36;Feminino;Planta C - São Paulo;2268
26790;Operador de Máquinas II;45;22;Feminino;Planta C - São Paulo;3370
26791;Montador de Carros II;21;1;Feminino;Planta B - Rio de Janeiro;3097
26792;Montador de Carros II;28;8;Feminino;Planta B - Rio de Janeiro;4278
26793;Montador de Carros II;55;27;Masculino;Planta C - São Paulo;4260
26794;Operador de Máquinas II;42;17;Feminino;Planta E - São Paulo;4970
26795;Montador de Carros II;60;34;Masculino;Planta C - São Paulo;4291
26796;Operador de Máquinas I;48;22;Feminino;Planta B - Rio de Janeiro;2317
26797;Montador de Carros II;38;7;Feminino;Planta C - São Paulo;3285
26798;Operador de Máquinas II;41;12;Feminino;Planta A - Bahia;4774
26799;Montador de Carros II;31;0;Masculino;Planta C - São Paulo;3271
26800;Operador de Empilhadeira;60;25;Masculino;Planta B - Rio de Janeiro;2390
26801;Operador de Máquinas II;33;14;Masculino;Planta A - Bahia;3965
26802;Montador de Carros II;48;16;Feminino;Planta A - Bahia;4499
26803;Montador de Carros II;30;2;Feminino;Planta B - Rio de Janeiro;3512
26804;Operador de Máquinas II;30;6;Feminino;Planta A - Bahia;4738
26805;Engenheiro de Produção Sênior;53;22;Masculino;Planta D - Rio Grande do Sul;12012
26806;Operador de Máquinas I;32;1;Masculino;Planta A - Bahia;1861
26807;Operador de Máquinas II;34;16;Feminino;Planta D - Rio Grande do Sul;4487
26808;Montador de Carros II;60;34;Feminino;Planta A - Bahia;3829
26809;Operador de Máquinas II;25;0;Feminino;Planta E - São Paulo;3284
26810;Montador de Carros I;18;0;Masculino;Planta A - Bahia;2304
26811;Montador de Carros II;36;15;Masculino;Planta A - Bahia;4345
26812;Montador de Carros I;54;36;Feminino;Planta A - Bahia;2785
26813;Montador de Carros I;53;20;Feminino;Planta C - São Paulo;2474
26814;Técnico de Qualidade I;29;8;Feminino;Planta E - São Paulo;3494
26815;Montador de Carros II;51;31;Feminino;Planta E - São Paulo;4393
26816;Operador de Empilhadeira;48;23;Feminino;Planta E - São Paulo;2882
26817;Montador de Carros I;18;0;Masculino;Planta A - Bahia;2524
26818;Operador de Máquinas I;32;4;Masculino;Planta E - São Paulo;2536
26819;Operador de Máquinas II;40;12;Feminino;Planta E - São Paulo;3159
26820;Montador de Carros II;50;30;Masculino;Planta A - Bahia;4267
26821;Montador de Carros I;28;6;Feminino;Planta C - São Paulo;3226
26822;Montador de Carros I;53;20;Feminino;Planta B - Rio de Janeiro;2745
26823;Operador de Máquinas II;61;26;Feminino;Planta A - Bahia;4198
26824;Montador de Carros II;44;15;Feminino;Planta B - Rio de Janeiro;3844
26825;Montador de Carros I;60;34;Masculino;Planta E - São Paulo;2050
26826;Montador de Carros I;50;27;Masculino;Planta C - São Paulo;3370
26827;Montador de Carros II;35;6;Masculino;Planta E - São Paulo;3369
26828;Montador de Carros II;59;26;Masculino;Planta B - Rio de Janeiro;3270
26829;Operador de Máquinas II;29;2;Feminino;Planta B - Rio de Janeiro;3859
26830;Engenheiro de Produção Jr;29;0;Feminino;Planta D - Rio Grande do Sul;4742
26831;Técnico de Robótica Especialista;59;36;Masculino;Planta D - Rio Grande do Sul;2423
26832;Operador de Máquinas I;43;21;Masculino;Planta C - São Paulo;1833
26833;Montador de Carros II;24;4;Masculino;Planta C - São Paulo;3018
26834;Operador de Máquinas I;53;30;Masculino;Planta E - São Paulo;1878
26835;Operador de Máquinas I;63;29;Masculino;Planta B - Rio de Janeiro;2319
26836;Técnico de Robótica I;24;6;Masculino;Planta A - Bahia;3470
26837;Montador de Carros I;21;1;Feminino;Planta D - Rio Grande do Sul;3034
26838;Operador de Máquinas I;38;6;Masculino;Planta D - Rio Grande do Sul;2756
26839;Montador de Carros I;41;20;Masculino;Planta A - Bahia;3075
26840;Operador de Máquinas I;30;2;Feminino;Planta E - São Paulo;2342
26841;Montador de Carros I;51;31;Masculino;Planta D - Rio Grande do Sul;3483
26842;Operador de Máquinas I;61;31;Masculino;Planta C - São Paulo;1959
26843;Montador de Carros I;46;18;Masculino;Planta A - Bahia;2340
26844;Montador de Carros I;44;18;Masculino;Planta E - São Paulo;2653
26845;Montador de Carros II;44;14;Masculino;Planta D - Rio Grande do Sul;4674
26846;Montador de Carros II;61;38;Masculino;Planta B - Rio de Janeiro;3547
26847;Montador de Carros II;59;35;Masculino;Planta E - São Paulo;3399
26848;Montador de Carros I;45;10;Feminino;Planta D - Rio Grande do Sul;2234
26849;Montador de Carros II;40;13;Feminino;Planta E - São Paulo;3072
26850;Montador de Carros II;39;26;13;Planta C - São Paulo;3767
26851;Montador de Carros I;58;31;Feminino;Planta C - São Paulo;2652
26852;Montador de Carros II;30;10;Masculino;Planta C - São Paulo;4900
26853;Operador de Máquinas I;38;13;Feminino;Planta C - São Paulo;2641
26854;Operador de Máquinas I;33;5;Masculino;Planta D - Rio Grande do Sul;2103
26855;Montador de Carros II;57;28;Masculino;Planta A - Bahia;3116
26856;Montador de Carros I;21;1;Masculino;Planta C - São Paulo;1971
26857;Técnico de Robótica Especialista;44;24;Feminino;Planta E - São Paulo;3050
26858;Montador de Carros I;33;14;Masculino;Planta C - São Paulo;2211
26859;Montador de Carros II;45;11;Feminino;Planta C - São Paulo;3988
26860;Montador de Carros II;46;25;Masculino;Planta B - Rio de Janeiro;3078
26861;Operador de Máquinas II;63;30;Masculino;Planta B - Rio de Janeiro;4673
26862;Operador de Máquinas II;61;27;Masculino;Planta C - São Paulo;3278
26863;Técnico de Robótica Especialista;53;33;Masculino;Planta B - Rio de Janeiro;2633
26864;Técnico de Manutenção Industrial II;43;25;Masculino;Planta C - São Paulo;4009
26865;Montador de Carros I;61;29;Masculino;Planta E - São Paulo;3439
26866;Montador de Carros II;39;19;Masculino;Planta C - São Paulo;4201
26867;Operador de Máquinas I;51;20;Masculino;Planta C - São Paulo;2548
26868;Montador de Carros II;37;8;Feminino;Planta E - São Paulo;3138
26869;Operador de Máquinas I;51;17;Masculino;Planta A - Bahia;2291
26870;Operador de Máquinas I;19;1;Feminino;Planta C - São Paulo;1908
26871;Montador de Carros II;51;18;Masculino;Planta D - Rio Grande do Sul;3914
26872;Operador de Máquinas II;40;13;Feminino;Planta A - Bahia;4029
26873;Engenheiro de Produção Jr;26;7;Feminino;Planta E - São Paulo;5390
26874;Operador de Máquinas I;58;30;Masculino;Planta E - São Paulo;2203
26875;Montador de Carros II;29;11;Masculino;Planta A - Bahia;3988
26876;Montador de Carros II;18;0;Feminino;Planta A - Bahia;3048
26877;Montador de Carros II;29;2;Feminino;Planta C - São Paulo;3068
26878;Operador de Máquinas II;23;4;Feminino;Planta C - São Paulo;3782
26879;Operador de Máquinas I;55;36;Feminino;Planta A - Bahia;2792
26880;Montador de Carros II;60;37;Feminino;Planta C - São Paulo;4633
26881;Montador de Carros I;36;10;Masculino;Planta D - Rio Grande do Sul;2078
26882;Montador de Carros I;31;7;Feminino;Planta C - São Paulo;2155
26883;Engenheiro de Produção Sênior;35;12;Feminino;Planta C - São Paulo;12786
26884;Montador de Carros II;54;19;Feminino;Planta C - São Paulo;3458
26885;Operador de Máquinas II;54;34;Masculino;Planta D - Rio Grande do Sul;4432
26886;Montador de Carros II;20;1;Feminino;Planta B - Rio de Janeiro;3426
26887;Montador de Carros I;30;7;Masculino;Planta B - Rio de Janeiro;1815
26888;Operador de Máquinas II;54;25;Feminino;Planta D - Rio Grande do Sul;3053
26889;Montador de Carros I;63;37;Feminino;Planta E - São Paulo;3189
26890;Montador de Carros I;19;1;Feminino;Planta C - São Paulo;2520
26891;Operador de Máquinas II;46;18;Feminino;Planta B - Rio de Janeiro;3176
26892;Operador de Máquinas I;28;5;Feminino;Planta C - São Paulo;2022
26893;Operador de Máquinas II;45;27;Feminino;Planta B - Rio de Janeiro;3355
26894;Operador de Máquinas I;30;0;Masculino;Planta E - São Paulo;2888
26895;Montador de Carros II;45;17;Feminino;Planta B - Rio de Janeiro;3560
26896;Montador de Carros II;28;3;Feminino;Planta B - Rio de Janeiro;4280
26897;Técnico de Qualidade II;24;0;Feminino;Planta D - Rio Grande do Sul;3291
26898;Técnico de Qualidade I;39;6;Feminino;Planta E - São Paulo;1836
26899;Operador de Máquinas II;37;5;Feminino;Planta B - Rio de Janeiro;3632
26900;Montador de Carros II;54;34;Feminino;Planta C - São Paulo;4615
26901;Montador de Carros II;42;16;Feminino;Planta C - São Paulo;4609
26902;Montador de Carros II;45;20;Masculino;Planta C - São Paulo;3769
26903;Montador de Carros II;36;2;Feminino;Planta E - São Paulo;3215
26904;Técnico de Manutenção Industrial II;31;3;Feminino;Planta B - Rio de Janeiro;4825
26905;Operador de Máquinas I;36;3;Feminino;Planta D - Rio Grande do Sul;3244
26906;Técnico de Manutenção Industrial II;45;22;Masculino;Planta A - Bahia;4057
26907;Operador de Máquinas II;22;3;Masculino;Planta B - Rio de Janeiro;4021
26908;Montador de Carros I;21;2;Feminino;Planta B - Rio de Janeiro;2828
26909;Montador de Carros I;54;34;Feminino;Planta A - Bahia;2356
26910;Montador de Carros II;52;25;Feminino;Planta B - Rio de Janeiro;4774
26911;Montador de Carros II;39;12;Feminino;Planta D - Rio Grande do Sul;3783
26912;Montador de Carros II;40;12;Masculino;Planta C - São Paulo;3789
26913;Montador de Carros I;20;0;Masculino;Planta E - São Paulo;3233
26914;Técnico de Robótica I;24;6;Masculino;Planta A - Bahia;3172
26915;Montador de Carros II;20;0;Masculino;Planta C - São Paulo;4883
26916;Técnico de Manutenção Industrial II;45;16;Feminino;Planta E - São Paulo;4412
26917;Montador de Carros I;49;20;Masculino;Planta B - Rio de Janeiro;2220
26918;Montador de Carros I;55;33;Masculino;Planta E - São Paulo;3064
26919;Montador de Carros I;41;7;Feminino;Planta C - São Paulo;2124
26920;Montador de Carros II;63;40;Feminino;Planta C - São Paulo;4761
26921;Montador de Carros I;49;30;Feminino;Planta A - Bahia;2598
26922;Operador de Máquinas II;56;35;Masculino;Planta E - São Paulo;3885
26923;Operador de Empilhadeira;28;1;Masculino;Planta A - Bahia;2327
26924;Montador de Carros I;28;3;Feminino;Planta B - Rio de Janeiro;1919
26925;Montador de Carros I;31;12;Feminino;Planta B - Rio de Janeiro;2371
26926;Montador de Carros I;27;3;Feminino;Planta A - Bahia;3268
26927;Operador de Máquinas I;51;22;Feminino;Planta A - Bahia;2679
26928;Montador de Carros I;56;24;Feminino;Planta B - Rio de Janeiro;2471
26929;Montador de Carros II;28;0;Feminino;Planta C - São Paulo;3268
26930;Técnico de Robótica Especialista;29;6;Feminino;Planta E - São Paulo;2800
26931;Montador de Carros II;19;1;Masculino;Planta A - Bahia;3041
26932;Montador de Carros II;35;1;Masculino;Planta D - Rio Grande do Sul;3470
26933;Técnico de Robótica Especialista;29;6;Masculino;Planta B - Rio de Janeiro;2982
26934;Montador de Carros II;32;5;Feminino;Planta D - Rio Grande do Sul;3836
26935;Técnico de Qualidade II;35;8;Feminino;Planta C - São Paulo;4160
26936;Montador de Carros II;33;5;Feminino;Planta D - Rio Grande do Sul;3514
26937;Operador de Máquinas II;28;3;Masculino;Planta B - Rio de Janeiro;3329
26938;Montador de Carros II;50;27;Masculino;Planta D - Rio Grande do Sul;3543
26939;Montador de Carros II;64;41;Masculino;Planta C - São Paulo;4417
26940;Montador de Carros I;57;34;Feminino;Planta D - Rio Grande do Sul;2049
26941;Operador de Máquinas I;49;27;Feminino;Planta C - São Paulo;2982
26942;Montador de Carros I;28;3;Masculino;Planta D - Rio Grande do Sul;1821
26943;Operador de Máquinas I;43;19;Masculino;Planta E - São Paulo;3171
26944;Montador de Carros II;32;11;Feminino;Planta E - São Paulo;4942
26945;Montador de Carros II;44;10;Feminino;Planta C - São Paulo;3107
26946;Técnico de Qualidade II;43;9;Masculino;Planta E - São Paulo;4794
26947;Montador de Carros I;46;19;Masculino;Planta B - Rio de Janeiro;2020
26948;Operador de Máquinas I;59;24;Masculino;Planta E - São Paulo;3340
26949;Montador de Carros I;21;1;Feminino;Planta E - São Paulo;2320
26950;Montador de Carros II;32;3;Masculino;Planta C - São Paulo;4237
26951;Montador de Carros II;31;3;Feminino;Planta D - Rio Grande do Sul;3299
26952;Montador de Carros I;37;16;Masculino;Planta A - Bahia;3047
26953;Montador de Carros I;32;9;Feminino;Planta A - Bahia;2133
26954;Montador de Carros II;35;0;Masculino;Planta C - São Paulo;4967
26955;Montador de Carros II;37;4;Feminino;Planta C - São Paulo;4383
26956;Montador de Carros II;22;2;Masculino;Planta A - Bahia;3203
26957;Montador de Carros II;60;38;Feminino;Planta A - Bahia;3005
26958;Engenheiro de Produção Sênior;65;35;Feminino;Planta B - Rio de Janeiro;11890
26959;Técnico de Robótica I;24;6;Masculino;Planta D - Rio Grande do Sul;2598
26960;Operador de Máquinas II;30;0;Masculino;Planta C - São Paulo;3654
26961;Operador de Máquinas II;38;15;Feminino;Planta C - São Paulo;4464
26962;Operador de Máquinas I;54;21;Masculino;Planta B - Rio de Janeiro;2116
26963;Montador de Carros I;56;31;Masculino;Planta C - São Paulo;3225
26964;Montador de Carros II;24;2;Feminino;Planta A - Bahia;3800
26965;Montador de Carros II;44;19;Feminino;Planta B - Rio de Janeiro;3141
26966;Montador de Carros II;20;1;Feminino;Planta C - São Paulo;3120
26967;Montador de Carros I;46;17;Feminino;Planta D - Rio Grande do Sul;3351
26968;Montador de Carros II;42;17;Feminino;Planta C - São Paulo;4930
26969;Montador de Carros I;25;1;Feminino;Planta E - São Paulo;2390
26970;Operador de Máquinas II;23;3;Masculino;Planta B - Rio de Janeiro;4208
26971;Montador de Carros II;23;2;Feminino;Planta C - São Paulo;3205
26972;Montador de Carros I;53;24;Feminino;Planta B - Rio de Janeiro;3275
26973;Montador de Carros I;51;16;Masculino;Planta E - São Paulo;1832
26974;Operador de Máquinas II;26;3;Masculino;Planta B - Rio de Janeiro;3830
26975;Operador de Máquinas II;42;14;Masculino;Planta B - Rio de Janeiro;4434
26976;Operador de Máquinas I;39;15;Feminino;Planta C - São Paulo;2324
26977;Técnico de Robótica I;24;6;Feminino;Planta D - Rio Grande do Sul;3186
26978;Montador de Carros I;50;26;Masculino;Planta C - São Paulo;1981
26979;Operador de Máquinas II;62;32;Feminino;Planta B - Rio de Janeiro;4282
26980;Operador de Máquinas II;27;1;Feminino;Planta E - São Paulo;3255
26981;Operador de Empilhadeira;61;28;Masculino;Planta D - Rio Grande do Sul;2620
26982;Operador de Máquinas II;30;4;Feminino;Planta B - Rio de Janeiro;4385
26983;Técnico de Qualidade I;47;22;Feminino;Planta A - Bahia;3210
26984;Montador de Carros I;47;25;Feminino;Planta E - São Paulo;3048
26985;Montador de Carros II;63;39;Masculino;Planta C - São Paulo;3025
26986;Operador de Máquinas I;42;13;Feminino;Planta A - Bahia;2959
26987;Montador de Carros I;46;20;Masculino;Planta D - Rio Grande do Sul;2691
